Season,Venue,Date,Place,Name,Round1,Round2,Round3,Total,ToPar
2023,Tulsa,2023-05-12,T37,David Puig,69,68.0,69.0,206.0,-4.0
2023,Tulsa,2023-05-12,T41,Paul Casey,68,70.0,69.0,207.0,-3.0
2023,Tulsa,2023-05-12,T41,Martin Kaymer,68,71.0,68.0,207.0,-3.0
2023,Tulsa,2023-05-12,T41,James Piot,71,69.0,67.0,207.0,-3.0
2023,Tulsa,2023-05-12,44,Sihwan Kim,72,68.0,68.0,208.0,-2.0
2023,Tulsa,2023-05-12,45,Kevin Na,75,66.0,68.0,209.0,-1.0
2023,Tulsa,2023-05-12,T46,Graeme McDowell,68,71.0,71.0,210.0,0.0
2023,Tulsa,2023-05-12,T46,Phil Mickelson,71,69.0,70.0,210.0,0.0
2023,Tulsa,2023-05-12,48,Jediah Morgan,73,66.0,72.0,211.0,1.0
2023,Tulsa,2023-05-12,WD,Lee Westwood,69,69.0,,,
2023,DC,2023-05-26,1,Harold Varner III,64,72.0,68.0,204.0,-12.0
2023,DC,2023-05-26,2,Branden Grace,70,69.0,66.0,205.0,-11.0
2023,DC,2023-05-26,3,Mito Pereira,68,67.0,71.0,206.0,-10.0
2023,DC,2023-05-26,T4,Sebastian Munoz,70,68.0,70.0,208.0,-8.0
2023,DC,2023-05-26,T4,Henrik Stenson,70,67.0,71.0,208.0,-8.0
2023,DC,2023-05-26,T6,Kevin Na,68,69.0,72.0,209.0,-7.0
2023,DC,2023-05-26,T6,Andy Ogletree,68,70.0,71.0,209.0,-7.0
2023,DC,2023-05-26,T6,Louis Oosthuizen,71,67.0,71.0,209.0,-7.0
2023,DC,2023-05-26,T9,Bryson DeChambeau,70,70.0,70.0,210.0,-6.0
2023,DC,2023-05-26,T9,Cameron Smith,68,70.0,72.0,210.0,-6.0
2023,DC,2023-05-26,T9,Cameron Tringale,69,71.0,70.0,210.0,-6.0
2023,DC,2023-05-26,T12,Brooks Koepka,72,69.0,70.0,211.0,-5.0
2023,DC,2023-05-26,T12,Carlos Ortiz,73,68.0,70.0,211.0,-5.0
2023,DC,2023-05-26,T12,David Puig,70,75.0,66.0,211.0,-5.0
2023,DC,2023-05-26,T15,Dean Burmester,69,71.0,72.0,212.0,-4.0
2023,DC,2023-05-26,T15,Talor Gooch,70,71.0,71.0,212.0,-4.0
2023,DC,2023-05-26,T15,Peter Uihlein,70,71.0,71.0,212.0,-4.0
2023,DC,2023-05-26,T18,Laurie Canter,69,73.0,71.0,213.0,-3.0
2023,DC,2023-05-26,T18,Eugenio Lopez-Chacarra,70,69.0,74.0,213.0,-3.0
2023,DC,2023-05-26,T18,Graeme McDowell,72,70.0,71.0,213.0,-3.0
2023,DC,2023-05-26,T18,Pat Perez,73,69.0,71.0,213.0,-3.0
2023,DC,2023-05-26,T18,Scott Vincent,69,75.0,69.0,213.0,-3.0
2023,DC,2023-05-26,T23,Richard Bland,71,70.0,73.0,214.0,-2.0
2023,DC,2023-05-26,T23,Dustin Johnson,69,72.0,73.0,214.0,-2.0
2023,DC,2023-05-26,T23,Matt Jones,73,72.0,69.0,214.0,-2.0
2023,DC,2023-05-26,T23,Martin Kaymer,69,74.0,71.0,214.0,-2.0
2023,DC,2023-05-26,T23,Ian Poulter,73,69.0,72.0,214.0,-2.0
2023,DC,2023-05-26,T23,Brendan Steele,73,70.0,71.0,214.0,-2.0
2023,DC,2023-05-26,T29,Anirban Lahiri,73,71.0,71.0,215.0,-1.0
2023,DC,2023-05-26,T29,Charl Schwartzel,72,73.0,70.0,215.0,-1.0
2023,DC,2023-05-26,T31,Sergio Garcia,70,72.0,74.0,216.0,0.0
2023,DC,2023-05-26,T31,Charles Howell III,73,73.0,70.0,216.0,0.0
2023,DC,2023-05-26,T31,Joaquin Niemann,71,71.0,74.0,216.0,0.0
2023,DC,2023-05-26,T31,Bernd Wiesberger,71,74.0,71.0,216.0,0.0
2023,DC,2023-05-26,T35,Danny Lee,69,76.0,72.0,217.0,1.0
2023,DC,2023-05-26,T35,Marc Leishman,73,72.0,72.0,217.0,1.0
2023,DC,2023-05-26,T35,James Piot,66,74.0,77.0,217.0,1.0
2023,DC,2023-05-26,T35,Patrick Reed,69,71.0,77.0,217.0,1.0
2023,DC,2023-05-26,T35,Lee Westwood,72,73.0,72.0,217.0,1.0
2023,DC,2023-05-26,41,Bubba Watson,76,68.0,74.0,218.0,2.0
2023,DC,2023-05-26,43,Jediah Morgan,73,74.0,74.0,221.0,5.0
2023,DC,2023-05-26,T44,Abraham Ancer,78,72.0,74.0,224.0,8.0
2023,DC,2023-05-26,T44,Chase Koepka,77,75.0,72.0,224.0,8.0
2023,DC,2023-05-26,T44,Phil Mickelson,74,75.0,76.0,225.0,9.0
2023,DC,2023-05-26,45,Sihwan Kim,76,77.0,77.0,230.0,14.0
2023,DC,2023-05-26,WD,Matthew Wolff,73,78.0,,,
2023,DC,2023-05-26,WD,Thomas Pieters,72,73.0,,,
2023,DC,2023-05-26,WD,Jason Kokrak,72,,,,
2023,Andalucia,2023-06-30,1,Talor Gooch,69,65.0,67.0,201.0,-12.0
2023,Andalucia,2023-06-30,2,Bryson DeChambeau,70,63.0,69.0,202.0,-11.0
2023,Andalucia,2023-06-30,3,Brooks Koepka,71,65.0,68.0,204.0,-9.0
2023,Andalucia,2023-06-30,4,Sebastian Munoz,71,68.0,68.0,207.0,-6.0
2023,Andalucia,2023-06-30,T5,Jason Kokrak,67,74.0,68.0,209.0,-4.0
2023,Andalucia,2023-06-30,T5,David Puig,74,66.0,69.0,209.0,-4.0
2023,Andalucia,2023-06-30,T5,Patrick Reed,71,71.0,67.0,209.0,-4.0
2023,Andalucia,2023-06-30,T8,Dustin Johnson,67,71.0,72.0,210.0,-3.0
2023,Andalucia,2023-06-30,T8,Cameron Tringale,71,70.0,69.0,210.0,-3.0
2023,Andalucia,2023-06-30,T10,Sergio Garcia,70,71.0,70.0,211.0,-2.0
2023,Andalucia,2023-06-30,T10,Joaquin Niemann,70,73.0,68.0,211.0,-2.0
2023,Andalucia,2023-06-30,T12,Ian Poulter,70,70.0,72.0,212.0,-1.0
2023,Andalucia,2023-06-30,T12,Cameron Smith,69,72.0,71.0,212.0,-1.0
2023,Andalucia,2023-06-30,T14,Dean Burmester,70,74.0,69.0,213.0,0.0
2023,Andalucia,2023-06-30,T14,Matt Jones,71,70.0,72.0,213.0,0.0
2023,Andalucia,2023-06-30,T14,Carlos Ortiz,73,69.0,71.0,213.0,0.0
2023,Andalucia,2023-06-30,T14,Mito Pereira,71,72.0,70.0,213.0,0.0
2023,Andalucia,2023-06-30,T14,Thomas Pieters,73,67.0,73.0,213.0,0.0
2023,Andalucia,2023-06-30,T19,Abraham Ancer,72,71.0,71.0,214.0,1.0
2023,Andalucia,2023-06-30,T19,Laurie Canter,71,73.0,70.0,214.0,1.0
2023,Andalucia,2023-06-30,T19,Paul Casey,71,71.0,72.0,214.0,1.0
2023,Andalucia,2023-06-30,T22,Richard Bland,70,72.0,73.0,215.0,2.0
2023,Andalucia,2023-06-30,T22,Brendan Steele,74,72.0,69.0,215.0,2.0
2023,Andalucia,2023-06-30,T24,Phil Mickelson,73,70.0,73.0,216.0,3.0
2023,Andalucia,2023-06-30,T24,Louis Oosthuizen,74,72.0,70.0,216.0,3.0
2023,Andalucia,2023-06-30,T24,Pat Perez,77,66.0,73.0,216.0,3.0
2023,Andalucia,2023-06-30,T27,Marc Leishman,70,71.0,76.0,217.0,4.0
2023,Andalucia,2023-06-30,T27,Kevin Na,69,72.0,76.0,217.0,4.0
2023,Andalucia,2023-06-30,T27,Scott Vincent,77,70.0,70.0,217.0,4.0
2023,Andalucia,2023-06-30,T27,Lee Westwood,73,70.0,74.0,217.0,4.0
2023,Andalucia,2023-06-30,T31,Branden Grace,77,72.0,69.0,218.0,5.0
2023,Andalucia,2023-06-30,T31,Danny Lee,72,73.0,73.0,218.0,5.0
2023,Andalucia,2023-06-30,T31,Henrik Stenson,70,72.0,76.0,218.0,5.0
2023,Andalucia,2023-06-30,T31,Bubba Watson,72,70.0,76.0,218.0,5.0
2023,Andalucia,2023-06-30,35,Bernd Wiesberger,73,76.0,70.0,219.0,6.0
2023,Andalucia,2023-06-30,T36,Martin Kaymer,73,74.0,73.0,220.0,7.0
2023,Andalucia,2023-06-30,T36,James Piot,76,71.0,73.0,220.0,7.0
2023,Andalucia,2023-06-30,T38,Anirban Lahiri,68,78.0,75.0,221.0,8.0
2023,Andalucia,2023-06-30,T38,Eugenio Lopez-Chacarra,74,72.0,75.0,221.0,8.0
2023,Andalucia,2023-06-30,T38,Graeme McDowell,71,76.0,74.0,221.0,8.0
2023,Andalucia,2023-06-30,T38,Charl Schwartzel,71,73.0,77.0,221.0,8.0
2023,Andalucia,2023-06-30,T38,Harold Varner III,74,75.0,72.0,221.0,8.0
2023,Andalucia,2023-06-30,43,Peter Uihlein,75,73.0,75.0,223.0,10.0
2023,Andalucia,2023-06-30,44,Matthew Wolff,77,72.0,76.0,225.0,12.0
2023,Andalucia,2023-06-30,T45,Charles Howell III,77,73.0,77.0,227.0,14.0
2023,Andalucia,2023-06-30,T45,Jediah Morgan,74,78.0,75.0,227.0,14.0
2023,Andalucia,2023-06-30,47,Chase Koepka,75,78.0,75.0,228.0,15.0
2023,Andalucia,2023-06-30,48,Sihwan Kim,81,73.0,76.0,230.0,17.0
2023,London,2023-07-07,1,Cameron Smith,63,67.0,68.0,198.0,-15.0
2023,London,2023-07-07,T2,Marc Leishman,64,69.0,66.0,199.0,-14.0
2023,London,2023-07-07,T2,Patrick Reed,70,64.0,65.0,199.0,-14.0
2023,London,2023-07-07,4,Louis Oosthuizen,70,63.0,68.0,201.0,-12.0
2023,London,2023-07-07,5,Dustin Johnson,71,65.0,67.0,203.0,-10.0
2023,London,2023-07-07,T6,Richard Bland,68,70.0,66.0,204.0,-9.0
2023,London,2023-07-07,T6,Pat Perez,70,68.0,66.0,204.0,-9.0
2023,London,2023-07-07,T6,Thomas Pieters,66,67.0,71.0,204.0,-9.0
2023,London,2023-07-07,T6,Henrik Stenson,69,66.0,69.0,204.0,-9.0
2023,London,2023-07-07,T6,Cameron Tringale,67,69.0,68.0,204.0,-9.0
2023,London,2023-07-07,T11,Abraham Ancer,68,68.0,69.0,205.0,-8.0
2023,London,2023-07-07,T11,Bryson DeChambeau,70,67.0,68.0,205.0,-8.0
2023,London,2023-07-07,T11,Anirban Lahiri,68,69.0,68.0,205.0,-8.0
2023,London,2023-07-07,T11,Kevin Na,72,64.0,69.0,205.0,-8.0
2023,London,2023-07-07,T11,Ian Poulter,69,70.0,66.0,205.0,-8.0
2023,London,2023-07-07,T11,Harold Varner III,72,66.0,67.0,205.0,-8.0
2023,London,2023-07-07,T17,Dean Burmester,70,67.0,69.0,206.0,-7.0
2023,London,2023-07-07,T17,Laurie Canter,67,69.0,70.0,206.0,-7.0
2023,London,2023-07-07,T17,Brooks Koepka,72,66.0,68.0,206.0,-7.0
2023,London,2023-07-07,T17,Peter Uihlein,70,68.0,68.0,206.0,-7.0
2023,London,2023-07-07,T21,Sergio Garcia,69,69.0,69.0,207.0,-6.0
2023,London,2023-07-07,T21,Talor Gooch,67,72.0,68.0,207.0,-6.0
2023,London,2023-07-07,T21,Branden Grace,68,70.0,69.0,207.0,-6.0
2023,London,2023-07-07,T21,Sebastian Munoz,73,69.0,65.0,207.0,-6.0
2023,London,2023-07-07,T21,Joaquin Niemann,69,69.0,69.0,207.0,-6.0
2023,London,2023-07-07,T26,Chase Koepka,70,66.0,72.0,208.0,-5.0
2023,London,2023-07-07,T26,Jason Kokrak,69,69.0,70.0,208.0,-5.0
2023,London,2023-07-07,T26,Eugenio Lopez-Chacarra,72,69.0,67.0,208.0,-5.0
2023,London,2023-07-07,T29,Graeme McDowell,75,65.0,69.0,209.0,-4.0
2023,London,2023-07-07,T29,Brendan Steele,71,67.0,71.0,209.0,-4.0
2023,London,2023-07-07,T31,Matt Jones,73,67.0,70.0,210.0,-3.0
2023,London,2023-07-07,T31,Danny Lee,74,67.0,69.0,210.0,-3.0
2023,London,2023-07-07,T31,Carlos Ortiz,74,69.0,67.0,210.0,-3.0
2023,London,2023-07-07,T31,Charl Schwartzel,71,66.0,73.0,210.0,-3.0
2023,London,2023-07-07,T35,Scott Vincent,78,67.0,66.0,211.0,-2.0
2023,London,2023-07-07,T35,Bernd Wiesberger,72,72.0,67.0,211.0,-2.0
2023,London,2023-07-07,T37,Bubba Watson,70,71.0,71.0,212.0,-1.0
2023,London,2023-07-07,T37,Lee Westwood,69,70.0,73.0,212.0,-1.0
2023,London,2023-07-07,39,Jediah Morgan,75,69.0,69.0,213.0,0.0
2023,London,2023-07-07,T40,Phil Mickelson,71,72.0,71.0,214.0,1.0
2023,London,2023-07-07,T40,Mito Pereira,71,74.0,69.0,214.0,1.0
2023,London,2023-07-07,T40,James Piot,69,70.0,75.0,214.0,1.0
2023,London,2023-07-07,T40,David Puig,73,68.0,73.0,214.0,1.0
2023,London,2023-07-07,T44,Charles Howell III,71,73.0,71.0,215.0,2.0
2023,London,2023-07-07,T44,Martin Kaymer,71,68.0,76.0,215.0,2.0
2023,London,2023-07-07,46,Sihwan Kim,73,74.0,71.0,218.0,5.0
2023,London,2023-07-07,47,Matthew Wolff,73,70.0,78.0,221.0,8.0
2023,London,2023-07-07,WD,Paul Casey,73,65.0,,,
2023,Greenbrier,2023-08-04,1,Bryson DeChambeau,68,61.0,58.0,187.0,-23.0
2023,Greenbrier,2023-08-04,2,Mito Pereira,68,62.0,63.0,193.0,-17.0
2023,Greenbrier,2023-08-04,T3,Richard Bland,66,63.0,65.0,194.0,-16.0
2023,Greenbrier,2023-08-04,T3,David Puig,63,65.0,66.0,194.0,-16.0
2023,Greenbrier,2023-08-04,T3,Matthew Wolff,61,67.0,66.0,194.0,-16.0
2023,Greenbrier,2023-08-04,6,Harold Varner III,63,67.0,66.0,196.0,-14.0
2023,Greenbrier,2023-08-04,T7,Dean Burmester,64,67.0,66.0,197.0,-13.0
2023,Greenbrier,2023-08-04,T7,Talor Gooch,65,64.0,68.0,197.0,-13.0
2023,Greenbrier,2023-08-04,T7,Branden Grace,66,64.0,67.0,197.0,-13.0
2023,Greenbrier,2023-08-04,T7,Carlos Ortiz,66,67.0,64.0,197.0,-13.0
2023,Greenbrier,2023-08-04,T7,Brendan Steele,67,63.0,67.0,197.0,-13.0
2023,Greenbrier,2023-08-04,T12,Sergio Garcia,69,66.0,63.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T12,Charles Howell III,65,66.0,67.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T12,Sebastian Munoz,67,64.0,67.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T12,Cameron Tringale,64,68.0,66.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T12,Scott Vincent,69,64.0,65.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T12,Bernd Wiesberger,66,67.0,65.0,198.0,-12.0
2023,Greenbrier,2023-08-04,T18,Abraham Ancer,70,64.0,66.0,200.0,-10.0
2023,Greenbrier,2023-08-04,T18,Laurie Canter,65,70.0,65.0,200.0,-10.0
2023,Greenbrier,2023-08-04,T18,Anirban Lahiri,69,66.0,65.0,200.0,-10.0
2023,Greenbrier,2023-08-04,T18,James Piot,68,66.0,66.0,200.0,-10.0
2023,Greenbrier,2023-08-04,T18,Lee Westwood,66,69.0,65.0,200.0,-10.0
2023,Greenbrier,2023-08-04,T23,Jason Kokrak,65,68.0,68.0,201.0,-9.0
2023,Greenbrier,2023-08-04,T23,Joaquin Niemann,65,70.0,66.0,201.0,-9.0
2023,Greenbrier,2023-08-04,T25,Eugenio Lopez-Chacarra,69,69.0,64.0,202.0,-8.0
2023,Greenbrier,2023-08-04,T25,Phil Mickelson,66,71.0,65.0,202.0,-8.0
2023,Greenbrier,2023-08-04,T25,Louis Oosthuizen,65,70.0,67.0,202.0,-8.0
2023,Greenbrier,2023-08-04,T25,Henrik Stenson,70,66.0,66.0,202.0,-8.0
2023,Greenbrier,2023-08-04,T29,Graeme McDowell,68,68.0,67.0,203.0,-7.0
2023,Greenbrier,2023-08-04,T29,Ian Poulter,68,66.0,69.0,203.0,-7.0
2023,Greenbrier,2023-08-04,T29,Bubba Watson,67,68.0,68.0,203.0,-7.0
2023,Greenbrier,2023-08-04,T32,Dustin Johnson,65,73.0,66.0,204.0,-6.0
2023,Greenbrier,2023-08-04,T32,Matt Jones,66,68.0,70.0,204.0,-6.0
2023,Greenbrier,2023-08-04,T32,Marc Leishman,70,66.0,68.0,204.0,-6.0
2023,Greenbrier,2023-08-04,T32,Cameron Smith,69,64.0,71.0,204.0,-6.0
2023,Greenbrier,2023-08-04,T36,Paul Casey,68,70.0,67.0,205.0,-5.0
2023,Greenbrier,2023-08-04,T36,Patrick Reed,69,67.0,69.0,205.0,-5.0
2023,Greenbrier,2023-08-04,T38,Brooks Koepka,65,70.0,72.0,207.0,-3.0
2023,Greenbrier,2023-08-04,T38,Danny Lee,71,67.0,69.0,207.0,-3.0
2023,Greenbrier,2023-08-04,T38,Thomas Pieters,69,72.0,66.0,207.0,-3.0
2023,Greenbrier,2023-08-04,T38,Peter Uihlein,65,70.0,72.0,207.0,-3.0
2023,Greenbrier,2023-08-04,42,Chase Koepka,72,68.0,68.0,208.0,-2.0
2023,Greenbrier,2023-08-04,T43,Martin Kaymer,73,67.0,69.0,209.0,-1.0
2023,Greenbrier,2023-08-04,T43,Kevin Na,73,66.0,70.0,209.0,-1.0
2023,Greenbrier,2023-08-04,45,Pat Perez,68,74.0,68.0,210.0,0.0
2023,Greenbrier,2023-08-04,T46,Sihwan Kim,72,72.0,67.0,211.0,1.0
2023,Greenbrier,2023-08-04,T46,Jediah Morgan,73,69.0,69.0,211.0,1.0
2023,Greenbrier,2023-08-04,WD,Charl Schwartzel,68,64.0,,,
2023,Bedminster,2023-08-11,1,Cameron Smith,66,67.0,68.0,201.0,-12.0
2023,Bedminster,2023-08-11,2,Anirban Lahiri,74,64.0,70.0,208.0,-5.0
2023,Bedminster,2023-08-11,T3,Abraham Ancer,69,71.0,69.0,209.0,-4.0
2023,Bedminster,2023-08-11,T3,Dean Burmester,69,68.0,72.0,209.0,-4.0
2023,Bedminster,2023-08-11,T3,Patrick Reed,68,70.0,71.0,209.0,-4.0
2023,Bedminster,2023-08-11,6,Branden Grace,70,69.0,71.0,210.0,-3.0
2023,Bedminster,2023-08-11,T7,Marc Leishman,71,69.0,71.0,211.0,-2.0
2023,Bedminster,2023-08-11,T7,Joaquin Niemann,70,72.0,69.0,211.0,-2.0
2023,Bedminster,2023-08-11,T9,Charles Howell III,67,74.0,71.0,212.0,-1.0
2023,Bedminster,2023-08-11,T9,Phil Mickelson,70,67.0,75.0,212.0,-1.0
2023,Bedminster,2023-08-11,T11,Richard Bland,73,70.0,70.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Talor Gooch,71,70.0,72.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Dustin Johnson,68,74.0,71.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Graeme McDowell,72,71.0,70.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Kevin Na,71,69.0,73.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Carlos Ortiz,70,70.0,73.0,213.0,0.0
2023,Bedminster,2023-08-11,T11,Brendan Steele,71,72.0,70.0,213.0,0.0
2023,Bedminster,2023-08-11,T18,Bryson DeChambeau,73,73.0,68.0,214.0,1.0
2023,Bedminster,2023-08-11,T18,Jason Kokrak,69,71.0,74.0,214.0,1.0
